From Class,To Class,References,From Entities,To Entities
org.jboss.netty.bootstrap.AbstractSocketServerBootstrapTest.ParentChannelHandler,org.jboss.netty.channel.ChildChannelStateEvent,3,3,2
org.jboss.netty.bootstrap.AbstractSocketServerBootstrapTest.ParentChannelHandler,org.jboss.netty.channel.SimpleChannelUpstreamHandler,1,1,1
org.jboss.netty.bootstrap.Bootstrap,org.jboss.netty.channel.ChannelFactory,9,9,3
org.jboss.netty.bootstrap.Bootstrap,org.jboss.netty.channel.ChannelHandler,3,3,1
org.jboss.netty.bootstrap.Bootstrap,org.jboss.netty.channel.ChannelPipeline,8,8,3
org.jboss.netty.bootstrap.Bootstrap,org.jboss.netty.channel.ChannelPipelineFactory,3,3,1
org.jboss.netty.bootstrap.Bootstrap,org.jboss.netty.channel.Channels,4,3,2
org.jboss.netty.bootstrap.Bootstrap,org.jboss.netty.util.ExternalResourceReleasable,1,1,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest,org.jboss.netty.bootstrap.Bootstrap,5,5,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.DummyOrderedMap,1,1,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.MapWithoutDefaultConstructor,2,1,2
org.jboss.netty.bootstrap.BootstrapOrderedMapTest,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.UnknownOrderedMap,1,1,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest.DummyOrderedMap,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.DummyOrderedMap.K,4,3,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest.DummyOrderedMap,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.DummyOrderedMap.V,4,3,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest.DummyOrderedMap,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.OrderedMap,1,1,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest.MapWithoutDefaultConstructor,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.MapWithoutDefaultConstructor.K,4,4,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest.MapWithoutDefaultConstructor,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.MapWithoutDefaultConstructor.V,4,4,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest.UnknownOrderedMap,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.UnknownOrderedMap.K,6,5,1
org.jboss.netty.bootstrap.BootstrapOrderedMapTest.UnknownOrderedMap,org.jboss.netty.bootstrap.BootstrapOrderedMapTest.UnknownOrderedMap.V,6,5,1
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.bootstrap.Bootstrap,70,35,16
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.bootstrap.ClientBootstrap,3,2,2
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.bootstrap.ServerBootstrap,3,2,2
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.channel.ChannelFactory,1,1,1
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.channel.ChannelHandler,6,6,1
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.channel.ChannelHandlerContext,4,1,1
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.channel.ChannelPipeline,27,4,6
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.channel.ChannelPipelineFactory,1,1,1
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.channel.socket.nio.NioClientSocketChannelFactory,1,1,1
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.channel.socket.nio.NioServerSocketChannelFactory,1,1,1
org.jboss.netty.bootstrap.BootstrapTest,org.jboss.netty.util.DummyHandler,12,3,1
org.jboss.netty.bootstrap.ClientBootstrap,org.jboss.netty.bootstrap.Bootstrap,10,6,6
org.jboss.netty.bootstrap.ClientBootstrap,org.jboss.netty.channel.Channel,9,4,5
org.jboss.netty.bootstrap.ClientBootstrap,org.jboss.netty.channel.ChannelConfig,2,2,1
org.jboss.netty.bootstrap.ClientBootstrap,org.jboss.netty.channel.ChannelFactory,3,3,2
org.jboss.netty.bootstrap.ClientBootstrap,org.jboss.netty.channel.ChannelFuture,4,4,1
org.jboss.netty.bootstrap.ClientBootstrap,org.jboss.netty.channel.ChannelPipeline,2,2,1
org.jboss.netty.bootstrap.ClientBootstrap,org.jboss.netty.channel.ChannelPipelineException,4,2,2
org.jboss.netty.bootstrap.ClientBootstrap,org.jboss.netty.channel.ChannelPipelineFactory,2,2,1
org.jboss.netty.bootstrap.ClientBootstrapTest,org.jboss.netty.bootstrap.BootstrapTest,1,1,1
org.jboss.netty.bootstrap.ClientBootstrapTest,org.jboss.netty.bootstrap.ClientBootstrap,3,1,2
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.bootstrap.Bootstrap,11,7,6
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.channel.Channel,12,5,5
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.channel.ChannelConfig,2,2,1
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.channel.ChannelException,2,1,2
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.channel.ChannelFactory,3,3,2
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.channel.ChannelFuture,9,5,5
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.channel.ChannelPipeline,2,2,1
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.channel.ChannelPipelineException,4,2,2
org.jboss.netty.bootstrap.ConnectionlessBootstrap,org.jboss.netty.channel.ChannelPipelineFactory,2,2,1
org.jboss.netty.bootstrap.NioSocketClientBootstrapTest,org.jboss.netty.bootstrap.AbstractSocketClientBootstrapTest,1,1,1
org.jboss.netty.bootstrap.NioSocketClientBootstrapTest,org.jboss.netty.channel.ChannelFactory,1,1,1
org.jboss.netty.bootstrap.NioSocketClientBootstrapTest,org.jboss.netty.channel.socket.nio.NioClientSocketChannelFactory,2,1,2
org.jboss.netty.bootstrap.NioSocketServerBootstrapTest,org.jboss.netty.bootstrap.AbstractSocketServerBootstrapTest,1,1,1
org.jboss.netty.bootstrap.NioSocketServerBootstrapTest,org.jboss.netty.channel.ChannelFactory,1,1,1
org.jboss.netty.bootstrap.NioSocketServerBootstrapTest,org.jboss.netty.channel.socket.nio.NioServerSocketChannelFactory,2,1,2
org.jboss.netty.bootstrap.OioSocketClientBootstrapTest,org.jboss.netty.bootstrap.AbstractSocketClientBootstrapTest,1,1,1
org.jboss.netty.bootstrap.OioSocketClientBootstrapTest,org.jboss.netty.channel.ChannelFactory,1,1,1
org.jboss.netty.bootstrap.OioSocketClientBootstrapTest,org.jboss.netty.channel.socket.oio.OioClientSocketChannelFactory,2,1,2
org.jboss.netty.bootstrap.OioSocketServerBootstrapTest,org.jboss.netty.bootstrap.AbstractSocketServerBootstrapTest,1,1,1
org.jboss.netty.bootstrap.OioSocketServerBootstrapTest,org.jboss.netty.channel.ChannelFactory,1,1,1
org.jboss.netty.bootstrap.OioSocketServerBootstrapTest,org.jboss.netty.channel.socket.oio.OioServerSocketChannelFactory,2,1,2
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.bootstrap.Bootstrap,6,6,5
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.bootstrap.ServerBootstrap.Binder,4,2,3
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.Channel,4,3,2
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.ChannelException,2,1,2
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.ChannelFactory,3,3,2
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.ChannelFuture,10,5,5
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.ChannelHandler,4,4,1
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.ChannelPipeline,3,2,2
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.Channels,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.DefaultChannelFuture,3,1,3
org.jboss.netty.bootstrap.ServerBootstrap,org.jboss.netty.channel.ServerChannelFactory,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap.bindAsync.(Anon_1),org.jboss.netty.channel.Channel,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap.bindAsync.(Anon_1),org.jboss.netty.channel.ChannelFuture,6,2,6
org.jboss.netty.bootstrap.ServerBootstrap.bindAsync.(Anon_1),org.jboss.netty.channel.ChannelFutureListener,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.bootstrap.Bootstrap,2,1,2
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.Channel,4,2,2
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.ChannelConfig,3,2,2
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.ChannelEvent,3,1,1
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.ChannelFuture,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.ChannelHandlerContext,6,6,2
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.Channels,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.ChannelStateEvent,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.ChildChannelStateEvent,3,2,2
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.DefaultChannelFuture,4,3,3
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.ExceptionEvent,2,2,2
org.jboss.netty.bootstrap.ServerBootstrap.Binder,org.jboss.netty.channel.SimpleChannelUpstreamHandler,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap.Binder.channelOpen.(Anon_2),org.jboss.netty.bootstrap.ServerBootstrap.Binder,2,1,1
org.jboss.netty.bootstrap.ServerBootstrap.Binder.channelOpen.(Anon_2),org.jboss.netty.channel.ChannelFuture,3,2,3
org.jboss.netty.bootstrap.ServerBootstrap.Binder.channelOpen.(Anon_2),org.jboss.netty.channel.ChannelFutureListener,1,1,1
org.jboss.netty.bootstrap.ServerBootstrap.Binder.channelOpen.(Anon_2),org.jboss.netty.channel.DefaultChannelFuture,2,1,2
org.jboss.netty.bootstrap.ServerBootstrapTest,org.jboss.netty.bootstrap.Bootstrap,5,2,4
org.jboss.netty.bootstrap.ServerBootstrapTest,org.jboss.netty.bootstrap.BootstrapTest,1,1,1
org.jboss.netty.bootstrap.ServerBootstrapTest,org.jboss.netty.bootstrap.ServerBootstrap,10,6,5
org.jboss.netty.bootstrap.ServerBootstrapTest,org.jboss.netty.channel.Channel,3,3,2
org.jboss.netty.bootstrap.ServerBootstrapTest,org.jboss.netty.channel.ChannelFactory,1,1,1
org.jboss.netty.bootstrap.ServerBootstrapTest,org.jboss.netty.channel.ChannelFuture,6,3,4
org.jboss.netty.bootstrap.ServerBootstrapTest,org.jboss.netty.channel.socket.nio.NioServerSocketChannelFactory,4,2,2
org.jboss.netty.buffer.AbstractChannelBuffer,org.jboss.netty.buffer.ChannelBuffer,100,70,34
org.jboss.netty.buffer.AbstractChannelBuffer,org.jboss.netty.buffer.ChannelBufferFactory,1,1,1
org.jboss.netty.buffer.AbstractChannelBuffer,org.jboss.netty.buffer.ChannelBufferIndexFinder,4,4,1
org.jboss.netty.buffer.AbstractChannelBuffer,org.jboss.netty.buffer.ChannelBuffers,7,7,7
org.jboss.netty.buffer.AbstractChannelBufferFactory,org.jboss.netty.buffer.ChannelBuffer,2,2,1
org.jboss.netty.buffer.AbstractChannelBufferFactory,org.jboss.netty.buffer.ChannelBufferFactory,3,3,3
org.jboss.netty.buffer.AbstractChannelBufferTest,org.jboss.netty.buffer.ChannelBuffer,754,122,81
org.jboss.netty.buffer.AbstractChannelBufferTest,org.jboss.netty.buffer.ChannelBuffers,52,18,8
org.jboss.netty.buffer.AbstractChannelBufferTest,org.jboss.netty.util.CharsetUtil,2,1,1
org.jboss.netty.buffer.AbstractCompositeChannelBufferTest,org.jboss.netty.buffer.AbstractChannelBufferTest,1,1,1
org.jboss.netty.buffer.AbstractCompositeChannelBufferTest,org.jboss.netty.buffer.ChannelBuffer,106,21,19
org.jboss.netty.buffer.AbstractCompositeChannelBufferTest,org.jboss.netty.buffer.ChannelBuffers,136,6,8
org.jboss.netty.buffer.AbstractCompositeChannelBufferTest,org.jboss.netty.buffer.CompositeChannelBuffer,5,2,3
org.jboss.netty.buffer.BigEndianCompositeChannelBufferTest,org.jboss.netty.buffer.AbstractCompositeChannelBufferTest,2,2,2
org.jboss.netty.buffer.BigEndianCompositeChannelBufferTest,org.jboss.netty.buffer.ChannelBuffers,1,1,1
org.jboss.netty.buffer.BigEndianDirectChannelBufferTest,org.jboss.netty.buffer.AbstractChannelBufferTest,1,1,1
org.jboss.netty.buffer.BigEndianDirectChannelBufferTest,org.jboss.netty.buffer.ChannelBuffer,6,3,3
org.jboss.netty.buffer.BigEndianDirectChannelBufferTest,org.jboss.netty.buffer.ChannelBuffers,1,1,1
org.jboss.netty.buffer.BigEndianHeapChannelBuffer,org.jboss.netty.buffer.AbstractChannelBuffer,2,1,2
org.jboss.netty.buffer.BigEndianHeapChannelBuffer,org.jboss.netty.buffer.ChannelBuffer,2,2,1
org.jboss.netty.buffer.BigEndianHeapChannelBuffer,org.jboss.netty.buffer.ChannelBufferFactory,1,1,1
org.jboss.netty.buffer.BigEndianHeapChannelBuffer,org.jboss.netty.buffer.HeapChannelBuffer,42,14,5
org.jboss.netty.buffer.BigEndianHeapChannelBuffer,org.jboss.netty.buffer.HeapChannelBufferFactory,1,1,1
org.jboss.netty.buffer.BigEndianHeapChannelBufferTest,org.jboss.netty.buffer.AbstractChannelBufferTest,1,1,1
org.jboss.netty.buffer.BigEndianHeapChannelBufferTest,org.jboss.netty.buffer.BigEndianHeapChannelBuffer,2,1,2
org.jboss.netty.buffer.BigEndianHeapChannelBufferTest,org.jboss.netty.buffer.ChannelBuffer,5,3,2
org.jboss.netty.buffer.BigEndianHeapChannelBufferTest,org.jboss.netty.buffer.ChannelBuffers,1,1,1
org.jboss.netty.buffer.ByteBufferBackedChannelBuffer,org.jboss.netty.buffer.AbstractChannelBuffer,5,3,5
org.jboss.netty.buffer.ByteBufferBackedChannelBuffer,org.jboss.netty.buffer.ChannelBuffer,9,8,4
org.jboss.netty.buffer.ByteBufferBackedChannelBuffer,org.jboss.netty.buffer.ChannelBufferFactory,1,1,1
org.jboss.netty.buffer.ByteBufferBackedChannelBuffer,org.jboss.netty.buffer.ChannelBuffers,1,1,1
org.jboss.netty.buffer.ByteBufferBackedChannelBuffer,org.jboss.netty.buffer.DirectChannelBufferFactory,1,1,1
org.jboss.netty.buffer.ByteBufferBackedChannelBuffer,org.jboss.netty.buffer.HeapChannelBufferFactory,1,1,1
org.jboss.netty.buffer.ByteBufferBackedHeapChannelBufferTest,org.jboss.netty.buffer.AbstractChannelBufferTest,1,1,1
org.jboss.netty.buffer.ByteBufferBackedHeapChannelBufferTest,org.jboss.netty.buffer.ByteBufferBackedChannelBuffer,3,2,2
org.jboss.netty.buffer.ByteBufferBackedHeapChannelBufferTest,org.jboss.netty.buffer.ChannelBuffer,4,3,1
org.jboss.netty.buffer.ChannelBuffer,org.jboss.netty.buffer.ChannelBufferFactory,1,1,1
org.jboss.netty.buffer.ChannelBuffer,org.jboss.netty.buffer.ChannelBufferIndexFinder,4,4,1
org.jboss.netty.buffer.ChannelBufferFactory,org.jboss.netty.buffer.ChannelBuffer,5,5,1
org.jboss.netty.buffer.ChannelBufferIndexFinder,org.jboss.netty.buffer.ChannelBuffer,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_1),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_1),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_10),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_10),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_2),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_2),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_3),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_3),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_4),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_4),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_5),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_5),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_6),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_6),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_7),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_7),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_8),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_8),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_9),org.jboss.netty.buffer.ChannelBuffer,2,2,2
org.jboss.netty.buffer.ChannelBufferIndexFinder.(Anon_9),org.jboss.netty.buffer.ChannelBufferIndexFinder,1,1,1
org.jboss.netty.buffer.ChannelBufferIndexFinderTest,org.jboss.netty.buffer.ChannelBuffer,33,4,3
org.jboss.netty.buffer.ChannelBufferIndexFinderTest,org.jboss.netty.buffer.ChannelBufferIndexFinder,22,2,10
org.jboss.netty.buffer.ChannelBufferIndexFinderTest,org.jboss.netty.util.CharsetUtil,2,2,1
org.jboss.netty.buffer.ChannelBufferInputStream,org.jboss.netty.buffer.ChannelBuffer,22,17,12
org.jboss.netty.buffer.ChannelBufferOutputStream,org.jboss.netty.buffer.ChannelBuffer,11,11,8
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.BigEndianHeapChannelBuffer,5,3,3
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.ByteBufferBackedChannelBuffer,3,2,2
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.ChannelBuffer,132,82,15
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.ChannelBufferFactory,5,5,2
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.ChannelBufferIndexFinder,5,5,2
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.CompositeChannelBuffer,5,2,3
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.DynamicChannelBuffer,8,4,3
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.EmptyChannelBuffer,2,1,2
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.LittleEndianHeapChannelBuffer,5,3,3
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.ReadOnlyChannelBuffer,5,1,3
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.SlicedChannelBuffer,2,1,2
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.buffer.TruncatedChannelBuffer,2,1,2
org.jboss.netty.buffer.ChannelBuffers,org.jboss.netty.util.CharsetUtil,2,2,2
org.jboss.netty.buffer.ChannelBuffersTest,org.jboss.netty.buffer.ChannelBuffer,32,17,13
org.jboss.netty.buffer.ChannelBuffersTest,org.jboss.netty.buffer.ChannelBuffers,187,18,28
org.jboss.netty.buffer.ChannelBuffersTest,org.jboss.netty.buffer.EmptyChannelBuffer,1,1,1
org.jboss.netty.buffer.ChannelBuffersTest,org.jboss.netty.util.CharsetUtil,1,1,1
org.jboss.netty.buffer.ChannelBufferStreamTest,org.jboss.netty.buffer.ChannelBuffer,8,3,5
org.jboss.netty.buffer.ChannelBufferStreamTest,org.jboss.netty.buffer.ChannelBufferInputStream,52,4,23
org.jboss.netty.buffer.ChannelBufferStreamTest,org.jboss.netty.buffer.ChannelBufferOutputStream,24,2,16
org.jboss.netty.buffer.ChannelBufferStreamTest,org.jboss.netty.buffer.ChannelBuffers,2,2,2
org.jboss.netty.buffer.CompositeChannelBuffer,org.jboss.netty.buffer.AbstractChannelBuffer,18,6,9
org.jboss.netty.buffer.CompositeChannelBuffer,org.jboss.netty.buffer.ChannelBuffer,86,55,30
org.jboss.netty.buffer.CompositeChannelBuffer,org.jboss.netty.buffer.ChannelBufferFactory,2,2,2
org.jboss.netty.buffer.CompositeChannelBuffer,org.jboss.netty.buffer.ChannelBuffers,4,2,2
org.jboss.netty.buffer.CompositeChannelBuffer,org.jboss.netty.buffer.HeapChannelBufferFactory,1,1,1
org.jboss.netty.buffer.CompositeChannelBuffer,org.jboss.netty.util.internal.DetectionUtil,1,1,1
org.jboss.netty.buffer.DirectChannelBufferFactory,org.jboss.netty.buffer.AbstractChannelBufferFactory,2,2,2
org.jboss.netty.buffer.DirectChannelBufferFactory,org.jboss.netty.buffer.ChannelBuffer,23,12,6
org.jboss.netty.buffer.DirectChannelBufferFactory,org.jboss.netty.buffer.ChannelBufferFactory,2,2,1
org.jboss.netty.buffer.DirectChannelBufferFactory,org.jboss.netty.buffer.ChannelBuffers,8,5,3
org.jboss.netty.buffer.DuplicateChannelBufferTest,org.jboss.netty.buffer.AbstractChannelBufferTest,1,1,1
org.jboss.netty.buffer.DuplicateChannelBufferTest,org.jboss.netty.buffer.ChannelBuffer,5,3,2
org.jboss.netty.buffer.DuplicateChannelBufferTest,org.jboss.netty.buffer.ChannelBuffers,1,1,1
org.jboss.netty.buffer.DuplicateChannelBufferTest,org.jboss.netty.buffer.DuplicatedChannelBuffer,4,2,3
org.jboss.netty.buffer.DuplicatedChannelBuffer,org.jboss.netty.buffer.AbstractChannelBuffer,5,3,4
org.jboss.netty.buffer.DuplicatedChannelBuffer,org.jboss.netty.buffer.ChannelBuffer,40,37,33
org.jboss.netty.buffer.DuplicatedChannelBuffer,org.jboss.netty.buffer.ChannelBufferFactory,1,1,1
org.jboss.netty.buffer.DuplicatedChannelBuffer,org.jboss.netty.buffer.WrappedChannelBuffer,1,1,1
org.jboss.netty.buffer.DynamicChannelBuffer,org.jboss.netty.buffer.AbstractChannelBuffer,16,14,15
org.jboss.netty.buffer.DynamicChannelBuffer,org.jboss.netty.buffer.ChannelBuffer,36,35,29
org.jboss.netty.buffer.DynamicChannelBuffer,org.jboss.netty.buffer.ChannelBufferFactory,5,5,2
org.jboss.netty.buffer.DynamicChannelBuffer,org.jboss.netty.buffer.ChannelBuffers,2,1,1
org.jboss.netty.buffer.DynamicChannelBuffer,org.jboss.netty.buffer.DuplicatedChannelBuffer,2,1,2
org.jboss.netty.buffer.DynamicChannelBuffer,org.jboss.netty.buffer.HeapChannelBufferFactory,1,1,1
org.jboss.netty.buffer.DynamicChannelBuffer,org.jboss.netty.buffer.SlicedChannelBuffer,2,1,2
org.jboss.netty.buffer.DynamicChannelBuffer,org.jboss.netty.buffer.TruncatedChannelBuffer,2,1,2
org.jboss.netty.buffer.DynamicChannelBufferTest,org.jboss.netty.buffer.AbstractChannelBuffer,2,2,2
org.jboss.netty.buffer.DynamicChannelBufferTest,org.jboss.netty.buffer.AbstractChannelBufferTest,1,1,1
org.jboss.netty.buffer.DynamicChannelBufferTest,org.jboss.netty.buffer.ChannelBuffer,10,5,6
