com.puppycrawl.tools.checkstyle.AnnotatedVisibility,com.puppycrawl.tools.checkstyle.AnnotatedVisibility.CustomAnnotation,3,1,1
com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation4,1,1,1
com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation5,9,1,1
com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation6,7,1,1
com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation.InnerClass,1,1,1
com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.MyAnnotation5,6,1,1
com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.MyAnnotation6,4,1,1
com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation.InnerClass,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation5,6,1,1
com.puppycrawl.tools.checkstyle.annotation.InputCorrectAnnotationLocation.InnerClass,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation6,5,1,1
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation,com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation.InnerClass,1,1,1
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation1,17,1,2
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation2,7,1,1
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation3,1,1,1
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation4,1,1,1
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation.InnerClass,1,1,1
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.MyAnnotation1,14,1,2
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.MyAnnotation2,4,1,1
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation.InnerClass,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation1,14,1,2
com.puppycrawl.tools.checkstyle.annotation.InputIncorrectAnnotationLocation.InnerClass,com.puppycrawl.tools.checkstyle.annotation.MyAnnotation2,5,1,1
com.puppycrawl.tools.checkstyle.annotation.MoreJunk,com.puppycrawl.tools.checkstyle.annotation.GoodOverrideFromOther,1,1,1
com.puppycrawl.tools.checkstyle.annotation.MoreJunk.EvenMoreJunk,com.puppycrawl.tools.checkstyle.annotation.MoreJunk,1,1,1
com.puppycrawl.tools.checkstyle.annotation.MoreJunk.EvenMoreMoreJunk,com.puppycrawl.tools.checkstyle.annotation.MoreJunk,1,1,1
com.puppycrawl.tools.checkstyle.annotation.MoreJunk2,com.puppycrawl.tools.checkstyle.annotation.BadOverrideFromOther,1,1,1
com.puppycrawl.tools.checkstyle.annotation.MoreJunk2.EvenMoreJunk,com.puppycrawl.tools.checkstyle.annotation.MoreJunk2,1,1,1
com.puppycrawl.tools.checkstyle.annotation.SuppressWarningsCompact.Duh.foo.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.SuppressWarningsCompact,1,1,1
com.puppycrawl.tools.checkstyle.annotation.SuppressWarningsExpanded.Duh.foo.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.SuppressWarningsExpanded,1,1,1
com.puppycrawl.tools.checkstyle.annotation.SuppressWarningsSingle.Duh.foo.(Anon_1),com.puppycrawl.tools.checkstyle.annotation.SuppressWarningsSingle,1,1,1
com.puppycrawl.tools.checkstyle.AnnotationUtility,com.puppycrawl.tools.checkstyle.api.DetailAST,24,16,6
com.puppycrawl.tools.checkstyle.AnnotationUtility,com.puppycrawl.tools.checkstyle.api.FullIdent,2,1,2
com.puppycrawl.tools.checkstyle.AnnotationUtility,com.puppycrawl.tools.checkstyle.api.TokenTypes,7,4,5
com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck,com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter,5,2,5
com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck,com.puppycrawl.tools.checkstyle.api.FileSetCheck,1,1,1
com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck,com.puppycrawl.tools.checkstyle.api.LocalizedMessage,4,3,2
com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck,com.puppycrawl.tools.checkstyle.api.LocalizedMessages,8,6,4
com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck,com.puppycrawl.tools.checkstyle.api.MessageDispatcher,4,4,2
com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheck,com.puppycrawl.tools.checkstyle.Utils,2,2,2
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter,com.puppycrawl.tools.checkstyle.api.AutomaticBean,2,2,2
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter,com.puppycrawl.tools.checkstyle.api.Configuration,1,1,1
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter,com.puppycrawl.tools.checkstyle.api.DetailAST,3,2,3
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter,com.puppycrawl.tools.checkstyle.api.SeverityLevel,5,5,4
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest,com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter,2,2,1
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest,com.puppycrawl.tools.checkstyle.api.AutomaticBean,3,3,1
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest,com.puppycrawl.tools.checkstyle.api.Check,7,4,3
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest,com.puppycrawl.tools.checkstyle.api.LocalizedMessage,3,3,1
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest,com.puppycrawl.tools.checkstyle.api.LocalizedMessages,9,6,2
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest,com.puppycrawl.tools.checkstyle.BaseCheckTestSupport,4,4,2
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest,com.puppycrawl.tools.checkstyle.DefaultConfiguration,6,6,2
com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest.(Anon_1),com.puppycrawl.tools.checkstyle.api.Check,1,1,1
com.puppycrawl.tools.checkstyle.api.AnnotationUtility,com.puppycrawl.tools.checkstyle.api.DetailAST,24,16,6
com.puppycrawl.tools.checkstyle.api.AnnotationUtility,com.puppycrawl.tools.checkstyle.api.FullIdent,2,1,2
com.puppycrawl.tools.checkstyle.api.AnnotationUtility,com.puppycrawl.tools.checkstyle.api.TokenTypes,7,4,5
com.puppycrawl.tools.checkstyle.api.AuditEvent,com.puppycrawl.tools.checkstyle.api.LocalizedMessage,9,9,7
com.puppycrawl.tools.checkstyle.api.AuditEvent,com.puppycrawl.tools.checkstyle.api.SeverityLevel,2,1,2
com.puppycrawl.tools.checkstyle.api.AuditListener,com.puppycrawl.tools.checkstyle.api.AuditEvent,6,6,1
com.puppycrawl.tools.checkstyle.api.AutomaticBean,com.puppycrawl.tools.checkstyle.api.AutomaticBean.RelaxedStringArrayConverter,1,1,1
com.puppycrawl.tools.checkstyle.api.AutomaticBean,com.puppycrawl.tools.checkstyle.api.CheckstyleException,18,4,3
com.puppycrawl.tools.checkstyle.api.AutomaticBean,com.puppycrawl.tools.checkstyle.api.Configurable,1,1,1
com.puppycrawl.tools.checkstyle.api.AutomaticBean,com.puppycrawl.tools.checkstyle.api.Configuration,12,7,5
com.puppycrawl.tools.checkstyle.api.AutomaticBean,com.puppycrawl.tools.checkstyle.api.Context,3,2,3
com.puppycrawl.tools.checkstyle.api.AutomaticBean,com.puppycrawl.tools.checkstyle.api.Contextualizable,1,1,1
com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest,com.puppycrawl.tools.checkstyle.api.AutomaticBean,1,1,1
com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest,com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest.TestBean,2,2,1
com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest,com.puppycrawl.tools.checkstyle.api.CheckstyleException,1,1,1
com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest,com.puppycrawl.tools.checkstyle.DefaultConfiguration,4,3,3
com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest.TestBean,com.puppycrawl.tools.checkstyle.api.AutomaticBean,1,1,1
com.puppycrawl.tools.checkstyle.api.Check,com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter,9,3,5
com.puppycrawl.tools.checkstyle.api.Check,com.puppycrawl.tools.checkstyle.api.DetailAST,4,4,1
com.puppycrawl.tools.checkstyle.api.Check,com.puppycrawl.tools.checkstyle.api.FileContents,5,5,3
com.puppycrawl.tools.checkstyle.api.Check,com.puppycrawl.tools.checkstyle.api.LocalizedMessage,3,2,2
com.puppycrawl.tools.checkstyle.api.Check,com.puppycrawl.tools.checkstyle.api.LocalizedMessages,4,4,2
com.puppycrawl.tools.checkstyle.api.Check,com.puppycrawl.tools.checkstyle.Utils,1,1,1
com.puppycrawl.tools.checkstyle.api.Comment,com.puppycrawl.tools.checkstyle.api.TextBlock,1,1,1
com.puppycrawl.tools.checkstyle.api.Configurable,com.puppycrawl.tools.checkstyle.api.CheckstyleException,1,1,1
com.puppycrawl.tools.checkstyle.api.Configurable,com.puppycrawl.tools.checkstyle.api.Configuration,1,1,1
com.puppycrawl.tools.checkstyle.api.Configuration,com.puppycrawl.tools.checkstyle.api.CheckstyleException,1,1,1
com.puppycrawl.tools.checkstyle.api.Contextualizable,com.puppycrawl.tools.checkstyle.api.CheckstyleException,1,1,1
com.puppycrawl.tools.checkstyle.api.Contextualizable,com.puppycrawl.tools.checkstyle.api.Context,1,1,1
com.puppycrawl.tools.checkstyle.api.DetailASTTest,com.puppycrawl.tools.checkstyle.api.DetailAST,34,11,9
com.puppycrawl.tools.checkstyle.api.DetailASTTest,com.puppycrawl.tools.checkstyle.api.FileContents,3,2,2
com.puppycrawl.tools.checkstyle.api.DetailASTTest,com.puppycrawl.tools.checkstyle.api.FileText,2,2,1
com.puppycrawl.tools.checkstyle.api.DetailASTTest,com.puppycrawl.tools.checkstyle.TreeWalker,1,1,1
com.puppycrawl.tools.checkstyle.api.FileContents,com.puppycrawl.tools.checkstyle.api.Comment,6,4,2
com.puppycrawl.tools.checkstyle.api.FileContents,com.puppycrawl.tools.checkstyle.api.FileText,8,8,5
com.puppycrawl.tools.checkstyle.api.FileContents,com.puppycrawl.tools.checkstyle.api.TextBlock,14,13,2
com.puppycrawl.tools.checkstyle.api.FileContents,com.puppycrawl.tools.checkstyle.grammars.CommentListener,1,1,1
com.puppycrawl.tools.checkstyle.api.FileSetCheck,com.puppycrawl.tools.checkstyle.api.Configurable,1,1,1
com.puppycrawl.tools.checkstyle.api.FileSetCheck,com.puppycrawl.tools.checkstyle.api.Contextualizable,1,1,1
com.puppycrawl.tools.checkstyle.api.FileSetCheck,com.puppycrawl.tools.checkstyle.api.LocalizedMessage,1,1,1
com.puppycrawl.tools.checkstyle.api.FileSetCheck,com.puppycrawl.tools.checkstyle.api.MessageDispatcher,1,1,1
com.puppycrawl.tools.checkstyle.api.FileText,com.puppycrawl.tools.checkstyle.api.LineColumn,3,1,2
com.puppycrawl.tools.checkstyle.api.Filter,com.puppycrawl.tools.checkstyle.api.AuditEvent,1,1,1
com.puppycrawl.tools.checkstyle.api.FilterSet,com.puppycrawl.tools.checkstyle.api.AuditEvent,1,1,1
com.puppycrawl.tools.checkstyle.api.FilterSet,com.puppycrawl.tools.checkstyle.api.Filter,7,7,2
com.puppycrawl.tools.checkstyle.api.FullIdent,com.puppycrawl.tools.checkstyle.api.DetailAST,14,7,5
com.puppycrawl.tools.checkstyle.api.FullIdent,com.puppycrawl.tools.checkstyle.api.TokenTypes,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.Type,22,4,3
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_1),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_1),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_1),com.puppycrawl.tools.checkstyle.api.TokenTypes,5,1,5
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_10),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_10),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_10),com.puppycrawl.tools.checkstyle.api.TokenTypes,4,1,4
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_11),com.puppycrawl.tools.checkstyle.api.DetailAST,4,3,3
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_11),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_11),com.puppycrawl.tools.checkstyle.api.TokenTypes,3,1,3
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_12),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_12),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_12),com.puppycrawl.tools.checkstyle.api.TokenTypes,8,1,8
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_12),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_13),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_13),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_13),com.puppycrawl.tools.checkstyle.api.TokenTypes,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_13),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_14),com.puppycrawl.tools.checkstyle.api.DetailAST,3,3,2
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_14),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_14),com.puppycrawl.tools.checkstyle.api.TokenTypes,2,1,2
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_15),com.puppycrawl.tools.checkstyle.api.DetailAST,4,3,3
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_15),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_15),com.puppycrawl.tools.checkstyle.api.TokenTypes,3,1,3
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_16),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_16),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_16),com.puppycrawl.tools.checkstyle.api.TokenTypes,8,1,8
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_16),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_17),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_17),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_17),com.puppycrawl.tools.checkstyle.api.TokenTypes,2,1,2
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_18),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_18),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_18),com.puppycrawl.tools.checkstyle.api.TokenTypes,8,1,8
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_18),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_19),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_19),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_19),com.puppycrawl.tools.checkstyle.api.TokenTypes,5,1,5
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_2),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_2),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_2),com.puppycrawl.tools.checkstyle.api.TokenTypes,8,1,8
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_2),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_3),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_3),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_3),com.puppycrawl.tools.checkstyle.api.TokenTypes,8,1,8
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_3),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_4),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_4),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_4),com.puppycrawl.tools.checkstyle.api.TokenTypes,9,1,9
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_4),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_5),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_5),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_5),com.puppycrawl.tools.checkstyle.api.TokenTypes,2,1,2
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_6),com.puppycrawl.tools.checkstyle.api.DetailAST,3,2,3
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_6),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_6),com.puppycrawl.tools.checkstyle.api.Scope,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_6),com.puppycrawl.tools.checkstyle.api.TokenTypes,3,1,3
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_6),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_7),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_7),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_7),com.puppycrawl.tools.checkstyle.api.TokenTypes,8,1,8
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_7),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_8),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_8),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_8),com.puppycrawl.tools.checkstyle.api.TokenTypes,8,1,8
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_8),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_9),com.puppycrawl.tools.checkstyle.api.DetailAST,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_9),com.puppycrawl.tools.checkstyle.api.JavadocTagInfo,1,1,1
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_9),com.puppycrawl.tools.checkstyle.api.TokenTypes,8,1,8
com.puppycrawl.tools.checkstyle.api.JavadocTagInfo.(Anon_9),com.puppycrawl.tools.checkstyle.ScopeUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.LineColumnTest,com.puppycrawl.tools.checkstyle.api.LineColumn,21,5,3
com.puppycrawl.tools.checkstyle.api.LocalizedMessage,com.puppycrawl.tools.checkstyle.api.LocalizedMessage.UTF8Control,1,1,1
com.puppycrawl.tools.checkstyle.api.LocalizedMessage,com.puppycrawl.tools.checkstyle.api.SeverityLevel,6,6,2
com.puppycrawl.tools.checkstyle.api.LocalizedMessages,com.puppycrawl.tools.checkstyle.api.LocalizedMessage,3,3,1
com.puppycrawl.tools.checkstyle.api.LocalizedMessageTest,com.puppycrawl.tools.checkstyle.api.LocalizedMessage,19,12,6
com.puppycrawl.tools.checkstyle.api.MessageDispatcher,com.puppycrawl.tools.checkstyle.api.LocalizedMessage,1,1,1
com.puppycrawl.tools.checkstyle.api.ScopeTest,com.puppycrawl.tools.checkstyle.api.Scope,119,9,11
com.puppycrawl.tools.checkstyle.api.ScopeUtils,com.puppycrawl.tools.checkstyle.api.DetailAST,34,26,4
com.puppycrawl.tools.checkstyle.api.ScopeUtils,com.puppycrawl.tools.checkstyle.api.Scope,11,5,7
com.puppycrawl.tools.checkstyle.api.ScopeUtils,com.puppycrawl.tools.checkstyle.api.TokenTypes,35,7,16
com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter,com.puppycrawl.tools.checkstyle.api.AuditEvent,7,7,2
com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter,com.puppycrawl.tools.checkstyle.api.AuditListener,1,1,1
com.puppycrawl.tools.checkstyle.api.SeverityLevelCounter,com.puppycrawl.tools.checkstyle.api.SeverityLevel,3,3,2
com.puppycrawl.tools.checkstyle.api.SeverityLevelTest,com.puppycrawl.tools.checkstyle.api.SeverityLevel,9,3,4
com.puppycrawl.tools.checkstyle.api.TokenTypesTest,com.puppycrawl.tools.checkstyle.TestUtils,1,1,1
com.puppycrawl.tools.checkstyle.api.TokenTypesTest,com.puppycrawl.tools.checkstyle.Utils,1,1,1
com.puppycrawl.tools.checkstyle.badCase.T,com.puppycrawl.tools.checkstyle.Bar,1,1,1
com.puppycrawl.tools.checkstyle.badCase.T,com.puppycrawl.tools.checkstyle.Foo,1,1,1
com.puppycrawl.tools.checkstyle.BadCommas,com.puppycrawl.tools.checkstyle.D,2,2,1
com.puppycrawl.tools.checkstyle.BadCommas.C,com.puppycrawl.tools.checkstyle.BadCommas.A,1,1,1
com.puppycrawl.tools.checkstyle.BaseCheckTestSupport,com.puppycrawl.tools.checkstyle.api.AutomaticBean,1,1,1
com.puppycrawl.tools.checkstyle.BaseCheckTestSupport,com.puppycrawl.tools.checkstyle.api.Configuration,3,3,1
