From Class,To Class,References,From Entities,To Entities
com.moesol.geoserver.sync.client.FeaturesChangedAdaptor,com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.FeatureAccessor,9,9,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.FeatureChangeListener,6,5,4
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.HashAndFeatureValue,10,6,3
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.RequestBuilder,4,4,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.RequestBuilderJUnit,4,2,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.Response,7,7,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.ResponseFeatureCollection,4,2,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.RoundListener,7,5,5
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.URLConnectionRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.client.UTF8,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.core.ClientReconciler,5,2,4
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.core.FeatureSha1,7,5,6
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.core.IdAndValueSha1Comparator,4,2,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.core.ReconcilerDelete,2,2,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.core.Sha1Value,7,4,4
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.core.VersionFeatures,5,4,4
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.grouper.Sha1JsonLevelGrouper,8,4,3
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.grouper.Sha1LevelGrouper,2,2,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.json.Sha1SyncJson,34,17,10
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,3,3,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer.(Anon_1),com.moesol.geoserver.sync.client.FeatureAccessor,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer.(Anon_1),com.moesol.geoserver.sync.client.FeatureAccessorImpl,2,1,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer.(Anon_1),com.moesol.geoserver.sync.client.FeatureChangeListener,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer.(Anon_1),com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,3,3,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer.(Anon_2),com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer.(Anon_2),com.moesol.geoserver.sync.core.ReconcilerDelete,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer.(Anon_2),com.moesol.geoserver.sync.json.Sha1SyncPositionHash,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizer.(Anon_3),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.FeatureAccessor,27,27,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.FeatureChangeListener,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.Features,198,26,5
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.FeaturesChangedAdaptor,3,2,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.FeaturesChangedListener,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,243,50,12
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.RequestBuilder,22,22,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.SimulatedRequestBuilder,85,26,4
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.client.TestResponse,5,3,2
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.core.FeatureSha1,6,4,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.core.FeatureSha1Mapper,2,2,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,com.moesol.geoserver.sync.core.VersionFeatures,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest,org.geoserver.wfs.WFSTestSupport,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest._testDeleteOneFeatureInSameBucket.(Anon_1),com.moesol.geoserver.sync.core.FeatureSha1Mapper,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest._testDeleteOneFeatureInSameBucket.(Anon_1),com.moesol.geoserver.sync.core.Sha1Value,10,2,3
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest._testDeleteOneFeatureInSameBucket.(Anon_2),com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest._testDeleteOneFeatureInSameBucket.(Anon_2),com.moesol.geoserver.sync.client.HashAndFeatureValue,2,2,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest._testSha1Collison.(Anon_3),com.moesol.geoserver.sync.core.FeatureSha1Mapper,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest._testSha1Collison.(Anon_3),com.moesol.geoserver.sync.core.Sha1Value,12,2,3
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest._testSha1Collison.(Anon_4),com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,1,1,1
com.moesol.geoserver.sync.client.GeoserverClientSynchronizerIntegrationTest._testSha1Collison.(Anon_4),com.moesol.geoserver.sync.client.HashAndFeatureValue,2,2,1
com.moesol.geoserver.sync.client.HashAndFeatureValue,com.moesol.geoserver.sync.core.IdAndValueSha1s,4,3,4
com.moesol.geoserver.sync.client.HashAndFeatureValue,com.moesol.geoserver.sync.core.Sha1Value,4,3,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,com.moesol.geoserver.sync.client.FeatureAccessor,15,14,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,com.moesol.geoserver.sync.client.Features,132,10,8
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,88,16,11
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,com.moesol.geoserver.sync.client.RecordingFeatureChangeListener,8,4,3
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,com.moesol.geoserver.sync.client.SimulatedRequestBuilder,32,16,3
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,com.moesol.geoserver.sync.client.SimulationEngine,11,2,8
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,com.moesol.geoserver.sync.client.UpdateRecords,10,4,3
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,org.geoserver.wfs.WFSTestSupport,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RandomChanges.(for_loop_3).(Anon_2),com.moesol.geoserver.sync.client.Features,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RandomChanges.(for_loop_3).(Anon_2),com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RandomChanges.(for_loop_3).(Anon_2),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RandomChanges.(for_loop_3).(Anon_2),com.moesol.geoserver.sync.client.SimulatedRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RandomChanges.(for_loop_3).(Anon_2),com.moesol.geoserver.sync.client.SimulationEngine,2,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RunManyUpdates.(for_loop_1).(Anon_1),com.moesol.geoserver.sync.client.Features,2,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RunManyUpdates.(for_loop_1).(Anon_1),com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest,2,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RunManyUpdates.(for_loop_1).(Anon_1),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.test_Server6_RunManyUpdates.(for_loop_1).(Anon_1),com.moesol.geoserver.sync.client.SimulatedRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testAddUpdateDeleteDuringRounds.(Anon_8),com.moesol.geoserver.sync.client.Features,5,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testAddUpdateDeleteDuringRounds.(Anon_8),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testAddUpdateDeleteDuringRounds.(Anon_8),com.moesol.geoserver.sync.client.SimulatedRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate1.(Anon_3),com.moesol.geoserver.sync.client.Features,7,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate1.(Anon_3),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate1.(Anon_3),com.moesol.geoserver.sync.client.SimulatedRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate2.(Anon_4),com.moesol.geoserver.sync.client.Features,7,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate2.(Anon_4),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate2.(Anon_4),com.moesol.geoserver.sync.client.SimulatedRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate3.(Anon_5),com.moesol.geoserver.sync.client.Features,7,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate3.(Anon_5),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate3.(Anon_5),com.moesol.geoserver.sync.client.SimulatedRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate3_6.(Anon_6),com.moesol.geoserver.sync.client.Features,7,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate3_6.(Anon_6),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdate3_6.(Anon_6),com.moesol.geoserver.sync.client.SimulatedRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdateF1.(Anon_7),com.moesol.geoserver.sync.client.Features,7,1,2
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdateF1.(Anon_7),com.moesol.geoserver.sync.client.RoundListener,1,1,1
com.moesol.geoserver.sync.client.MidRoundServerChangesIntegrationTest.testExtraUpdateF1.(Anon_7),com.moesol.geoserver.sync.client.SimulatedRequestBuilder,1,1,1
com.moesol.geoserver.sync.client.RecordingFeatureChangeListener,com.moesol.geoserver.sync.client.FeatureChangeListener,6,6,4
com.moesol.geoserver.sync.client.RequestBuilder,com.moesol.geoserver.sync.client.Response,1,1,1
com.moesol.geoserver.sync.client.RequestBuilderJUnit,com.moesol.geoserver.sync.client.RequestBuilder,1,1,1
com.moesol.geoserver.sync.client.ResponseFeatureCollection,com.moesol.geoserver.sync.client.Response,1,1,1
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.client.Features,1,1,1
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.client.RequestBuilderJUnit,1,1,1
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.client.Response,1,1,1
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.client.TestResponse,5,2,4
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.client.TestResponseFeatureCollection,3,2,2
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.core.VersionFeatures,3,3,2
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,6,4,4
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.format.FeatureCollectionSha1Sync,6,2,5
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,com.moesol.geoserver.sync.json.Sha1SyncJson,2,2,2
com.moesol.geoserver.sync.client.SimulatedRequestBuilder,org.geoserver.wfs.request.FeatureCollectionResponse,1,1,1
com.moesol.geoserver.sync.client.SimulationEngine,com.moesol.geoserver.sync.client.Features,2,2,1
com.moesol.geoserver.sync.client.SimulationEngine,com.moesol.geoserver.sync.client.SimulationEngine.State,10,7,5
com.moesol.geoserver.sync.client.StatesClient,com.moesol.geoserver.sync.client.FeatureAccessor,6,6,2
com.moesol.geoserver.sync.client.StatesClient,com.moesol.geoserver.sync.client.FeatureAccessorImpl,4,1,2
com.moesol.geoserver.sync.client.StatesClient,com.moesol.geoserver.sync.client.GeoserverClientSynchronizer,9,3,3
com.moesol.geoserver.sync.client.StatesClient,com.moesol.geoserver.sync.client.xml.ComplexConfiguration,3,2,2
com.moesol.geoserver.sync.client.TestResponse,com.moesol.geoserver.sync.client.Response,1,1,1
com.moesol.geoserver.sync.client.TestResponseFeatureCollection,com.moesol.geoserver.sync.client.ResponseFeatureCollection,1,1,1
com.moesol.geoserver.sync.client.URLConnectionRequestBuilder,com.moesol.geoserver.sync.client.RequestBuilder,1,1,1
com.moesol.geoserver.sync.client.URLConnectionRequestBuilder,com.moesol.geoserver.sync.client.Response,1,1,1
com.moesol.geoserver.sync.client.URLConnectionRequestBuilder,com.moesol.geoserver.sync.client.URLConnectionResponse,2,1,2
com.moesol.geoserver.sync.client.URLConnectionRequestBuilder,com.moesol.geoserver.sync.client.UTF8,1,1,1
com.moesol.geoserver.sync.client.URLConnectionResponse,com.moesol.geoserver.sync.client.Response,1,1,1
com.moesol.geoserver.sync.client.xml.ComplexConfiguration,com.moesol.geoserver.sync.client.xml.ResolvingApplicationSchemaXSD,2,1,2
com.moesol.geoserver.sync.client.xml.ResolvingApplicationSchemaXSD.createSchemaLocationResolver.(Anon_1),com.moesol.geoserver.sync.client.xml.ResolvingApplicationSchemaXSD,2,1,1
com.moesol.geoserver.sync.core.ByteArrayHelperTest,com.moesol.geoserver.sync.core.ByteArrayHelper,5,2,2
com.moesol.geoserver.sync.core.ClientReconciler,com.moesol.geoserver.sync.core.Reconciler,4,4,4
com.moesol.geoserver.sync.core.ClientReconciler,com.moesol.geoserver.sync.core.ReconcilerDelete,4,4,2
com.moesol.geoserver.sync.core.ClientReconciler,com.moesol.geoserver.sync.json.Sha1SyncJson,5,5,3
com.moesol.geoserver.sync.core.ClientReconciler,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,11,9,4
com.moesol.geoserver.sync.core.ClientReconciler.(Anon_1),com.moesol.geoserver.sync.core.ReconcilerDelete,1,1,1
com.moesol.geoserver.sync.core.ClientReconciler.(Anon_1),com.moesol.geoserver.sync.json.Sha1SyncPositionHash,1,1,1
com.moesol.geoserver.sync.core.ClientReconcilerTest,com.moesol.geoserver.sync.core.ClientReconciler,13,12,4
com.moesol.geoserver.sync.core.ClientReconcilerTest,com.moesol.geoserver.sync.core.ReconcilerDelete,1,1,1
com.moesol.geoserver.sync.core.ClientReconcilerTest,com.moesol.geoserver.sync.grouper.ReconcileTestBase,33,9,3
com.moesol.geoserver.sync.core.ClientReconcilerTest,com.moesol.geoserver.sync.json.Sha1SyncJson,46,14,3
com.moesol.geoserver.sync.core.ClientReconcilerTest,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,6,2,3
com.moesol.geoserver.sync.core.FeatureSha1,com.moesol.geoserver.sync.core.FeatureSha1Mapper,4,4,2
com.moesol.geoserver.sync.core.FeatureSha1,com.moesol.geoserver.sync.core.Sha1Value,10,6,2
com.moesol.geoserver.sync.core.FeatureSha1.(Anon_1),com.moesol.geoserver.sync.core.FeatureSha1Mapper,1,1,1
com.moesol.geoserver.sync.core.FeatureSha1.(Anon_1),com.moesol.geoserver.sync.core.Sha1Value,2,2,1
com.moesol.geoserver.sync.core.FeatureSha1Mapper,com.moesol.geoserver.sync.core.Sha1Value,2,2,1
com.moesol.geoserver.sync.core.FeatureSha1Test,com.moesol.geoserver.sync.core.FeatureSha1,24,6,5
com.moesol.geoserver.sync.core.FeatureSha1Test,com.moesol.geoserver.sync.core.Sha1Value,15,8,2
com.moesol.geoserver.sync.core.FeatureSha1Test,com.moesol.geoserver.sync.samples.Samples,5,4,3
com.moesol.geoserver.sync.core.IdAndValueSha1Comparator,com.moesol.geoserver.sync.core.IdAndValueSha1s,3,3,1
com.moesol.geoserver.sync.core.IdAndValueSha1Comparator,com.moesol.geoserver.sync.core.Sha1Value,1,1,1
com.moesol.geoserver.sync.core.IdAndValueSha1Comparator,com.moesol.geoserver.sync.core.VersionFeatures,4,3,2
com.moesol.geoserver.sync.core.IdAndValueSha1s,com.moesol.geoserver.sync.core.Sha1Value,6,6,1
com.moesol.geoserver.sync.core.Reconciler,com.moesol.geoserver.sync.json.Sha1SyncJson,15,7,3
com.moesol.geoserver.sync.core.Reconciler,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,17,9,3
com.moesol.geoserver.sync.core.ReconcilerDelete,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,1,1,1
com.moesol.geoserver.sync.core.ReconcilerTest,com.moesol.geoserver.sync.core.Reconciler,12,12,1
com.moesol.geoserver.sync.core.ReconcilerTest,com.moesol.geoserver.sync.core.ReconcilerTest.ReconcileNotices,12,12,1
com.moesol.geoserver.sync.core.ReconcilerTest,com.moesol.geoserver.sync.core.ReconcilerTest.ReconcilerNotifier,38,25,2
com.moesol.geoserver.sync.core.ReconcilerTest,com.moesol.geoserver.sync.grouper.ReconcileTestBase,59,14,3
com.moesol.geoserver.sync.core.ReconcilerTest,com.moesol.geoserver.sync.json.Sha1SyncJson,60,17,3
com.moesol.geoserver.sync.core.ReconcilerTest.ReconcilerNotifier,com.moesol.geoserver.sync.core.Reconciler,2,2,2
com.moesol.geoserver.sync.core.ReconcilerTest.ReconcilerNotifier,com.moesol.geoserver.sync.core.ReconcilerTest.ReconcileNotices,6,6,5
com.moesol.geoserver.sync.core.ReconcilerTest.ReconcilerNotifier,com.moesol.geoserver.sync.json.Sha1SyncJson,2,2,1
com.moesol.geoserver.sync.core.ReconcilerTest.ReconcilerNotifier,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,4,4,1
com.moesol.geoserver.sync.core.ServerReconciler,com.moesol.geoserver.sync.core.Reconciler,3,3,3
com.moesol.geoserver.sync.core.ServerReconciler,com.moesol.geoserver.sync.json.Sha1SyncJson,11,7,4
com.moesol.geoserver.sync.core.ServerReconciler,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,9,8,2
com.moesol.geoserver.sync.core.ServerReconcilerTest,com.moesol.geoserver.sync.core.ServerReconciler,8,4,3
com.moesol.geoserver.sync.core.ServerReconcilerTest,com.moesol.geoserver.sync.json.Sha1SyncJson,35,10,5
com.moesol.geoserver.sync.core.ServerReconcilerTest,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,45,2,3
com.moesol.geoserver.sync.core.Sha1Value,com.moesol.geoserver.sync.core.ByteArrayHelper,2,2,2
com.moesol.geoserver.sync.core.Sha1Value,com.moesol.geoserver.sync.grouper.GroupPosition,2,2,2
com.moesol.geoserver.sync.core.Sha1ValueTest,com.moesol.geoserver.sync.core.Sha1Value,45,11,8
com.moesol.geoserver.sync.core.VersionFeatures,com.moesol.geoserver.sync.core.IdAndValueSha1s,1,1,1
com.moesol.geoserver.sync.core.VersionFeatures,com.moesol.geoserver.sync.core.Sha1Value,1,1,1
com.moesol.geoserver.sync.core.VersionFeatures,com.moesol.geoserver.sync.json.Sha1SyncJson,4,2,2
com.moesol.geoserver.sync.core.VersionFeatures.(Anon_1),com.moesol.geoserver.sync.core.IdAndValueSha1s,2,2,2
com.moesol.geoserver.sync.core.VersionFeatures.(Anon_1),com.moesol.geoserver.sync.core.Sha1Value,1,1,1
com.moesol.geoserver.sync.core.VersionFeatures.(Anon_1),com.moesol.geoserver.sync.core.VersionFeatures,1,1,1
com.moesol.geoserver.sync.core.VersionFeatures.(Anon_2),com.moesol.geoserver.sync.core.IdAndValueSha1s,2,2,2
com.moesol.geoserver.sync.core.VersionFeatures.(Anon_2),com.moesol.geoserver.sync.core.Sha1Value,1,1,1
com.moesol.geoserver.sync.core.VersionFeatures.(Anon_2),com.moesol.geoserver.sync.core.VersionFeatures,1,1,1
com.moesol.geoserver.sync.core.VersionFeaturesTest,com.moesol.geoserver.sync.core.VersionFeatures,7,1,3
com.moesol.geoserver.sync.core.VersionFeaturesTest,com.moesol.geoserver.sync.json.Sha1SyncJson,6,2,2
com.moesol.geoserver.sync.core.XorAccumulatorTest,com.moesol.geoserver.sync.core.XorAccumulator,10,4,3
com.moesol.geoserver.sync.core.XorSha1Test,com.moesol.geoserver.sync.core.XorAccumulator,13,11,3
com.moesol.geoserver.sync.filter.FindSha1SyncFilterFunction,com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,4,3,1
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,com.moesol.geoserver.sync.core.FeatureSha1,7,4,6
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,com.moesol.geoserver.sync.core.IdAndValueSha1s,9,7,2
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,com.moesol.geoserver.sync.core.Sha1Value,7,5,2
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,com.moesol.geoserver.sync.core.VersionFeatures,3,3,3
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,com.moesol.geoserver.sync.json.Sha1SyncJson,10,6,3
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,7,4,4
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction.(Anon_1),com.moesol.geoserver.sync.json.Sha1SyncPositionHash,4,3,2
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunctionTest,com.moesol.geoserver.sync.core.IdAndValueSha1s,1,1,1
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunctionTest,com.moesol.geoserver.sync.core.Sha1Value,40,13,4
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunctionTest,com.moesol.geoserver.sync.core.VersionFeatures,2,1,2
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunctionTest,com.moesol.geoserver.sync.filter.Sha1SyncFilterFunction,72,16,5
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunctionTest,com.moesol.geoserver.sync.json.Sha1SyncJson,31,14,4
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunctionTest,com.moesol.geoserver.sync.json.Sha1SyncPositionHash,15,6,3
com.moesol.geoserver.sync.filter.Sha1SyncFilterFunctionTest,com.moesol.geoserver.sync.samples.Samples,4,3,3
com.moesol.geoserver.sync.format.FeatureCollectionSha1Sync,com.moesol.geoserver.sync.core.FeatureSha1,8,6,6
com.moesol.geoserver.sync.format.FeatureCollectionSha1Sync,com.moesol.geoserver.sync.core.IdAndValueSha1s,5,4,2
com.moesol.geoserver.sync.format.FeatureCollectionSha1Sync,com.moesol.geoserver.sync.core.ServerReconciler,4,2,3
com.moesol.geoserver.sync.format.FeatureCollectionSha1Sync,com.moesol.geoserver.sync.core.Sha1Value,2,2,1
com.moesol.geoserver.sync.format.FeatureCollectionSha1Sync,com.moesol.geoserver.sync.core.VersionFeatures,3,3,3
