org.jfree.chart.annotations.XYTitleAnnotation	public void draw(java.awt.Graphics2D, XYPlot#RAW, java.awt.geom.Rectangle2D, org.jfree.chart.axis.ValueAxis, org.jfree.chart.axis.ValueAxis, int, org.jfree.chart.plot.PlotRenderingInfo) 	maxH	B8	2/6	(8597,35,F)(8645,48,T)(8811,20,F)(8851,29,F)(8917,44,T)(9011,22,F)	25-26-29-30-31-33-
org.jfree.chart.annotations.XYTitleAnnotation	public void draw(java.awt.Graphics2D, XYPlot#RAW, java.awt.geom.Rectangle2D, org.jfree.chart.axis.ValueAxis, org.jfree.chart.axis.ValueAxis, int, org.jfree.chart.plot.PlotRenderingInfo) 	maxW	B8	2/6	(8554,34,F)(8645,48,T)(8713,19,F)(8752,28,F)(8917,44,T)(8977,21,F)	24-26-27-28-31-32-
org.jfree.chart.annotations.CategoryPointerAnnotation	public void draw(java.awt.Graphics2D, CategoryPlot#RAW, java.awt.geom.Rectangle2D, org.jfree.chart.axis.CategoryAxis, org.jfree.chart.axis.ValueAxis) 	line	B3	4/7	(11514,62,F)(11585,62,F)(11657,59,T)(11725,59,T)(11794,67,T)(11870,67,T)(12716,72,F)	13-14-15-16-17-18-30-
org.jfree.chart.annotations.XYPointerAnnotation	public void draw(java.awt.Graphics2D, XYPlot#RAW, java.awt.geom.Rectangle2D, org.jfree.chart.axis.ValueAxis, org.jfree.chart.axis.ValueAxis, int, org.jfree.chart.plot.PlotRenderingInfo) 	line	B3	4/7	(11347,62,F)(11418,62,F)(11490,59,T)(11558,59,T)(11627,67,T)(11703,67,T)(12565,72,F)	10-11-12-13-14-15-27-
org.jfree.chart.annotations.XYImageAnnotation	public void draw(java.awt.Graphics2D, XYPlot#RAW, java.awt.geom.Rectangle2D, org.jfree.chart.axis.ValueAxis, org.jfree.chart.axis.ValueAxis, int, org.jfree.chart.plot.PlotRenderingInfo) 	imageRect	B5	2/3	(6544,34,T)(6587,35,T)(6632,59,F)	16-17-18-
org.jfree.chart.annotations.XYTitleAnnotation	public void draw(java.awt.Graphics2D, XYPlot#RAW, java.awt.geom.Rectangle2D, org.jfree.chart.axis.ValueAxis, org.jfree.chart.axis.ValueAxis, int, org.jfree.chart.plot.PlotRenderingInfo) 	rc	B8	10/11	(8554,34,T)(8597,35,T)(8645,48,T)(8713,19,T)(8752,28,T)(8811,20,T)(8851,29,T)(8917,44,T)(8977,21,T)(9011,22,T)(9052,106,F)	24-25-26-27-28-29-30-31-32-33-34-
org.jfree.chart.annotations.XYTitleAnnotation	public void draw(java.awt.Graphics2D, XYPlot#RAW, java.awt.geom.Rectangle2D, org.jfree.chart.axis.ValueAxis, org.jfree.chart.axis.ValueAxis, int, org.jfree.chart.plot.PlotRenderingInfo) 	rc	B13	3/4	(8917,44,T)(8977,21,T)(9011,22,T)(9052,106,F)	31-32-33-34-
org.jfree.chart.axis.CategoryAxis	protected org.jfree.chart.axis.AxisState drawCategoryLabels(java.awt.Graphics2D, java.awt.geom.Rectangle2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge, org.jfree.chart.axis.AxisState, org.jfree.chart.plot.PlotRenderingInfo) 	area	B5	0/25	(31226,16,F)(31256,16,F)(31286,16,F)(31316,16,F)(31350,25,F)(31396,92,F)(31506,90,F)(31614,58,F)(31690,25,F)(31740,28,F)(31789,92,F)(31899,90,F)(32007,58,F)(32083,25,F)(32133,26,F)(32180,92,F)(32290,90,F)(32398,58,F)(32474,25,F)(32524,27,F)(32572,92,F)(32682,90,F)(32790,58,F)(32866,25,F)(32920,93,F)	13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-
org.jfree.chart.axis.LogAxis	protected void selectHorizontalAutoTickUnit(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	candidate	B1	0/21	(23709,25,F)(23743,103,F)(23855,56,F)(23920,45,F)(23974,50,F)(24033,56,F)(24098,35,F)(24142,22,F)(24180,6,F)(24328,43,F)(24384,90,F)(24544,105,F)(24666,31,F)(24717,13,F)(24754,28,F)(24802,26,F)(24845,13,F)(24896,26,F)(24939,55,F)(25015,31,F)(25070,13,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-
org.jfree.chart.axis.LogAxis	protected void selectHorizontalAutoTickUnit(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	candidate	B2	0/13	(24180,6,F)(24328,43,F)(24384,90,F)(24544,105,F)(24666,31,F)(24717,13,F)(24754,28,F)(24802,26,F)(24845,13,F)(24896,26,F)(24939,55,F)(25015,31,F)(25070,13,F)	9-10-11-12-13-14-15-16-17-18-19-20-21-
org.jfree.chart.axis.DateAxis	protected void autoAdjustRange() 	dr	B4	0/21	(41359,41,F)(41416,33,F)(41467,9,F)(41497,20,F)(41548,91,F)(41653,11,F)(41678,49,F)(41745,20,F)(41786,31,F)(41870,64,F)(41952,29,F)(41999,49,F)(42070,16,F)(42111,44,F)(42177,23,F)(42222,23,F)(42282,50,F)(42350,50,F)(42431,43,F)(42488,43,F)(42545,63,F)	5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-
org.jfree.chart.axis.DateAxis	protected void autoAdjustRange() 	dr	B6	0/17	(41548,91,F)(41653,11,F)(41678,49,F)(41745,20,F)(41786,31,F)(41870,64,F)(41952,29,F)(41999,49,F)(42070,16,F)(42111,44,F)(42177,23,F)(42222,23,F)(42282,50,F)(42350,50,F)(42431,43,F)(42488,43,F)(42545,63,F)	9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-
org.jfree.chart.axis.DateAxis	protected void autoAdjustRange() 	dr	B11	0/3	(42431,43,F)(42488,43,F)(42545,63,F)	23-24-25-
org.jfree.chart.axis.LogAxis	protected List#RAW refreshTicksHorizontal(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	current	B4	0/19	(18639,25,F)(18680,39,F)(18738,55,F)(18802,38,F)(18849,91,F)(18949,28,F)(18986,43,F)(19038,23,F)(19070,107,F)(19193,26,F)(19235,40,F)(19292,17,F)(19329,98,F)(19501,89,F)(19608,9,F)(19619,18,F)(19639,3,F)(19662,54,F)(19737,22,F)(19783,93,F)(19921,44,F)	9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-
org.jfree.chart.axis.LogAxis	protected List#RAW refreshTicksVertical(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	current	B4	0/19	(20869,25,F)(20910,39,F)(20968,55,F)(21032,38,F)(21079,91,F)(21179,28,F)(21216,43,F)(21268,23,F)(21300,107,F)(21423,26,F)(21465,40,F)(21522,17,F)(21559,98,F)(21731,89,F)(21838,9,F)(21849,18,F)(21869,3,F)(21892,54,F)(21967,22,F)(22013,93,F)(22151,44,F)	9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-
org.jfree.chart.axis.CategoryAxis	public List#RAW refreshTicks(java.awt.Graphics2D, org.jfree.chart.axis.AxisState, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	state	B3	0/16	(35699,45,F)(35754,50,F)(35814,17,F)(35847,18,F)(35882,105,F)(36001,46,F)(36065,8,F)(36094,29,F)(36154,8,F)(36180,58,F)(36259,88,F)(36391,33,F)(36449,32,F)(36529,33,F)(36610,63,F)(36694,18,F)	4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-
org.jfree.chart.axis.DateAxis	protected void selectVerticalAutoTickUnit(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	finalUnit	B1	0/16	(45489,50,F)(45549,49,F)(45683,49,F)(45742,94,F)(45846,69,F)(45925,64,F)(45999,50,F)(46130,93,F)(46233,94,F)(46337,69,F)(46416,64,F)(46490,41,F)(46577,23,F)(46613,26,F)(46655,23,F)(46716,67,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-
org.jfree.chart.axis.NumberAxis	protected void selectHorizontalAutoTickUnit(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	unit2	B1	0/15	(27125,30,F)(27165,55,F)(27388,39,F)(27437,44,F)(27495,23,F)(27535,54,F)(27610,64,F)(27686,57,F)(27753,68,F)(27865,63,F)(27938,99,F)(28047,68,F)(28127,58,F)(28199,27,F)(28243,65,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-
org.jfree.chart.axis.NumberAxis	protected void selectHorizontalAutoTickUnit(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	unit2	B3	0/9	(27610,64,F)(27686,57,F)(27753,68,F)(27865,63,F)(27938,99,F)(28047,68,F)(28127,58,F)(28199,27,F)(28243,65,F)	7-8-9-10-11-12-13-14-15-
org.jfree.chart.axis.CategoryAxis	public List#RAW refreshTicks(java.awt.Graphics2D, org.jfree.chart.axis.AxisState, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	max	B3	0/15	(35699,45,F)(35754,50,F)(35814,17,F)(35847,18,F)(35882,105,F)(36001,46,F)(36065,8,F)(36094,29,F)(36154,8,F)(36180,58,F)(36259,88,F)(36391,33,F)(36449,32,F)(36529,33,F)(36610,63,F)	4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-
org.jfree.chart.axis.CategoryAxis	public List#RAW refreshTicks(java.awt.Graphics2D, org.jfree.chart.axis.AxisState, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	max	B4	0/11	(35882,105,F)(36001,46,F)(36065,8,F)(36094,29,F)(36154,8,F)(36180,58,F)(36259,88,F)(36391,33,F)(36449,32,F)(36529,33,F)(36610,63,F)	8-9-10-11-12-13-14-15-16-17-18-
org.jfree.chart.axis.CategoryAxis	public List#RAW refreshTicks(java.awt.Graphics2D, org.jfree.chart.axis.AxisState, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	max	B6	0/7	(36154,8,F)(36180,58,F)(36259,88,F)(36391,33,F)(36449,32,F)(36529,33,F)(36610,63,F)	12-13-14-15-16-17-18-
org.jfree.chart.axis.DateAxis	public double java2DToValue(double, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	result	B1	0/15	(23656,41,F)(23707,71,F)(23788,71,F)(23871,17,F)(23898,17,F)(23929,33,F)(23979,18,F)(24011,21,F)(24062,33,F)(24112,21,F)(24147,18,F)(24188,14,F)(24216,12,F)(24246,100,F)(24388,100,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-
org.jfree.chart.axis.DateAxis	public double java2DToValue(double, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	result	B5	0/4	(24188,14,F)(24216,12,F)(24246,100,F)(24388,100,F)	12-13-14-15-
org.jfree.chart.axis.LogarithmicAxis	protected List#RAW refreshTicksHorizontal(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	tick	B24	0/15	(31515,18,F)(31555,26,F)(31603,19,F)(31648,22,F)(31699,33,F)(31758,41,F)(31829,25,F)(31887,22,F)(31998,23,F)(32129,25,F)(32187,34,F)(32251,42,F)(32382,31,F)(32443,39,F)(32556,117,F)	36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-
org.jfree.chart.axis.DateAxis	protected void selectHorizontalAutoTickUnit(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	unit2	B1	0/13	(43920,49,F)(43979,90,F)(44129,50,F)(44189,61,F)(44260,59,F)(44329,40,F)(44413,63,F)(44486,72,F)(44568,59,F)(44637,40,F)(44687,58,F)(44759,27,F)(44803,58,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-
org.jfree.chart.axis.NumberAxis	protected void selectVerticalAutoTickUnit(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	unit2	B1	0/13	(28886,60,F)(29006,50,F)(29066,61,F)(29137,68,F)(29215,13,F)(29242,14,F)(29296,57,F)(29386,38,F)(29445,94,F)(29549,69,F)(29630,53,F)(29697,29,F)(29743,60,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-
org.jfree.chart.axis.NumberAxis	protected void selectVerticalAutoTickUnit(java.awt.Graphics2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	unit2	B4	0/5	(29445,94,F)(29549,69,F)(29630,53,F)(29697,29,F)(29743,60,F)	9-10-11-12-13-
org.jfree.chart.axis.DateAxis	public void zoomRange(double, double) 	adjusted	B1	0/13	(64416,98,F)(64524,96,F)(64630,28,F)(64668,15,F)(64693,22,F)(64729,12,F)(64758,58,F)(64830,56,F)(64927,50,F)(64991,48,F)(65254,18,F)(65289,23,F)(65334,117,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-
org.jfree.chart.axis.DateAxis	public void zoomRange(double, double) 	adjusted	B4	0/3	(65254,18,F)(65289,23,F)(65334,117,F)	11-12-13-
org.jfree.chart.axis.DateAxis	public void zoomRange(double, double) 	adjusted	B1	0/13	(64416,98,F)(64524,96,F)(64630,28,F)(64668,15,F)(64693,22,F)(64729,12,F)(64758,58,F)(64830,56,F)(64927,50,F)(64991,48,F)(65254,18,F)(65289,23,F)(65334,117,F)	1-2-3-4-5-6-7-8-9-10-11-12-13-
org.jfree.chart.axis.DateAxis	public void zoomRange(double, double) 	adjusted	B4	0/3	(65254,18,F)(65289,23,F)(65334,117,F)	11-12-13-
org.jfree.chart.axis.ValueAxis	protected org.jfree.chart.axis.AxisState drawTickMarksAndLabels(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	mark	B14	0/12	(26227,170,F)(26417,168,F)(26605,91,F)(26714,19,F)(26857,26,F)(26908,59,F)(27013,27,F)(27065,59,F)(27170,25,F)(27220,59,F)(27325,28,F)(27378,59,F)	24-25-26-27-30-31-32-33-34-35-36-37-
org.jfree.chart.axis.ValueAxis	protected org.jfree.chart.axis.AxisState drawTickMarksAndLabels(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	mark	B14	0/12	(26227,170,F)(26417,168,F)(26605,91,F)(26714,19,F)(26857,26,F)(26908,59,F)(27013,27,F)(27065,59,F)(27170,25,F)(27220,59,F)(27325,28,F)(27378,59,F)	24-25-26-27-30-31-32-33-34-35-36-37-
org.jfree.chart.axis.Axis	protected void drawAxisLine(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	axisLine	B1	0/11	(51861,23,F)(51894,27,F)(51931,27,F)(51972,25,F)(52014,68,F)(52103,28,F)(52148,68,F)(52237,26,F)(52280,68,F)(52369,27,F)(52413,68,F)	1-2-3-4-5-6-7-8-9-10-11-
org.jfree.chart.axis.Axis	protected void drawAxisLine(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	axisLine	B1	0/11	(51861,23,F)(51894,27,F)(51931,27,F)(51972,25,F)(52014,68,F)(52103,28,F)(52148,68,F)(52237,26,F)(52280,68,F)(52369,27,F)(52413,68,F)	1-2-3-4-5-6-7-8-9-10-11-
org.jfree.chart.axis.CyclicNumberAxis	public org.jfree.chart.axis.AxisSpace reserveSpace(java.awt.Graphics2D, org.jfree.chart.plot.Plot, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge, org.jfree.chart.axis.AxisSpace) 	space	B1	0/11	(38010,41,F)(38235,55,F)(38300,117,F)(38433,33,F)(38487,22,F)(38530,50,F)(38633,49,F)(38727,33,F)(38781,22,F)(38824,47,F)(38924,48,F)	1-5-6-7-8-9-10-11-12-13-14-
org.jfree.chart.axis.CyclicNumberAxis	public org.jfree.chart.axis.AxisSpace reserveSpace(java.awt.Graphics2D, org.jfree.chart.plot.Plot, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge, org.jfree.chart.axis.AxisSpace) 	space	B3	0/10	(38235,55,F)(38300,117,F)(38433,33,F)(38487,22,F)(38530,50,F)(38633,49,F)(38727,33,F)(38781,22,F)(38824,47,F)(38924,48,F)	5-6-7-8-9-10-11-12-13-14-
org.jfree.chart.axis.ValueAxis	protected void drawAxisLine(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	axisLine	B1	0/10	(18911,23,F)(18944,18,F)(18976,25,F)(19018,93,F)(19132,28,F)(19177,93,F)(19291,26,F)(19334,93,F)(19448,27,F)(19492,93,F)	1-2-3-4-5-6-7-8-9-10-
org.jfree.chart.axis.ValueAxis	protected void drawAxisLine(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	axisLine	B1	0/10	(18911,23,F)(18944,18,F)(18976,25,F)(19018,93,F)(19132,28,F)(19177,93,F)(19291,26,F)(19334,93,F)(19448,27,F)(19492,93,F)	1-2-3-4-5-6-7-8-9-10-
org.jfree.chart.axis.NumberTickUnitSource	public org.jfree.chart.axis.TickUnit getCeilingTickUnit(double) 	done	B3	0/10	(3473,47,F)(3533,13,F)(3562,32,F)(3613,16,F)(3638,21,F)(3779,5,F)(3800,19,F)(3836,20,F)(3876,7,F)(3900,12,F)	3-4-5-6-7-8-9-10-11-12-
org.jfree.chart.axis.NumberTickUnitSource	public org.jfree.chart.axis.TickUnit getCeilingTickUnit(double) 	done	B5	0/7	(3613,16,F)(3638,21,F)(3779,5,F)(3800,19,F)(3836,20,F)(3876,7,F)(3900,12,F)	6-7-8-9-10-11-12-
org.jfree.chart.axis.NumberTickUnitSource	public org.jfree.chart.axis.TickUnit getCeilingTickUnit(double) 	done	B6	0/5	(3779,5,F)(3800,19,F)(3836,20,F)(3876,7,F)(3900,12,F)	8-9-10-11-12-
org.jfree.chart.axis.CyclicNumberAxis	public org.jfree.chart.axis.AxisState draw(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge, org.jfree.chart.plot.PlotRenderingInfo) 	mark	B2	0/10	(36460,92,F)(36566,19,F)(36703,26,F)(36750,97,F)(36885,27,F)(36933,97,F)(37068,25,F)(37114,98,F)(37250,28,F)(37299,98,F)	3-4-7-8-9-10-11-12-13-14-
org.jfree.chart.axis.CyclicNumberAxis	public org.jfree.chart.axis.AxisState draw(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge, org.jfree.chart.plot.PlotRenderingInfo) 	mark	B2	0/10	(36460,92,F)(36566,19,F)(36703,26,F)(36750,97,F)(36885,27,F)(36933,97,F)(37068,25,F)(37114,98,F)(37250,28,F)(37299,98,F)	3-4-7-8-9-10-11-12-13-14-
org.jfree.chart.axis.CyclicNumberAxis	protected org.jfree.chart.axis.AxisState drawTickMarksAndLabels(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	mark	B7	0/10	(34718,98,F)(34830,19,F)(34961,26,F)(35008,59,F)(35105,27,F)(35153,59,F)(35250,25,F)(35296,59,F)(35393,28,F)(35442,59,F)	12-13-16-17-18-19-20-21-22-23-
org.jfree.chart.axis.CyclicNumberAxis	protected org.jfree.chart.axis.AxisState drawTickMarksAndLabels(java.awt.Graphics2D, double, java.awt.geom.Rectangle2D, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	mark	B7	0/10	(34718,98,F)(34830,19,F)(34961,26,F)(35008,59,F)(35105,27,F)(35153,59,F)(35250,25,F)(35296,59,F)(35393,28,F)(35442,59,F)	12-13-16-17-18-19-20-21-22-23-
org.jfree.chart.axis.CategoryAxis	private void writePaintMap(Map#RAW, java.io.ObjectOutputStream) throws java.io.IOException	map	B3	0/9	(48448,24,F)(48486,24,F)(48524,24,F)(48562,20,F)(48596,36,F)(48653,18,F)(48692,46,F)(48756,21,F)(48795,50,F)	3-4-5-6-7-8-9-10-11-
org.jfree.chart.axis.CategoryAxis	private void writePaintMap(Map#RAW, java.io.ObjectOutputStream) throws java.io.IOException	iterator	B3	0/9	(48448,24,F)(48486,24,F)(48524,24,F)(48562,20,F)(48596,36,F)(48653,18,F)(48692,46,F)(48756,21,F)(48795,50,F)	3-4-5-6-7-8-9-10-11-
org.jfree.chart.axis.CategoryAxis	private void writePaintMap(Map#RAW, java.io.ObjectOutputStream) throws java.io.IOException	keys	B3	0/9	(48448,24,F)(48486,24,F)(48524,24,F)(48562,20,F)(48596,36,F)(48653,18,F)(48692,46,F)(48756,21,F)(48795,50,F)	3-4-5-6-7-8-9-10-11-
org.jfree.chart.axis.Axis	private void readObject(java.io.ObjectInputStream) throws java.io.IOException, java.lang.ClassNotFoundException	stream	B1	0/8	(57880,27,F)(57917,64,F)(57991,48,F)(58049,52,F)(58111,53,F)(58174,51,F)(58235,53,F)(58298,51,F)	1-2-3-4-5-6-7-8-
org.jfree.chart.axis.DateAxis	public void setMaximumDate(java.util.Date) 	minDate	B1	0/7	(18868,32,F)(18910,35,F)(18955,42,F)(19011,25,F)(19053,31,F)(19098,43,F)(19155,42,F)	2-3-4-5-6-7-8-
org.jfree.chart.axis.DateAxis	public void setMinimumDate(java.util.Date) 	maxDate	B1	0/7	(17233,32,F)(17275,35,F)(17320,35,F)(17369,25,F)(17411,31,F)(17456,43,F)(17513,42,F)	2-3-4-5-6-7-8-
org.jfree.chart.axis.PeriodAxis	protected org.jfree.chart.axis.AxisState drawTickLabels(int, java.awt.Graphics2D, org.jfree.chart.axis.AxisState, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	used	B30	0/7	(32416,18,F)(32448,9,F)(32474,21,F)(32555,28,F)(32604,106,F)(32748,25,F)(32794,103,F)	70-71-72-73-74-75-76-
org.jfree.chart.axis.PeriodAxis	protected org.jfree.chart.axis.AxisState drawTickLabels(int, java.awt.Graphics2D, org.jfree.chart.axis.AxisState, java.awt.geom.Rectangle2D, org.jfree.chart.ui.RectangleEdge) 	used	B31	0/5	(32474,21,F)(32555,28,F)(32604,106,F)(32748,25,F)(32794,103,F)	72-73-74-75-76-
org.jfree.chart.axis.DateAxis	public void setMaximumDate(java.util.Date) 	minDate	B1	0/7	(18868,32,F)(18910,35,F)(18955,42,F)(19011,25,F)(19053,31,F)(19098,43,F)(19155,42,F)	2-3-4-5-6-7-8-
org.jfree.chart.axis.DateAxis	public void setMaximumDate(java.util.Date) 	minDate	B2	0/3	(19053,31,F)(19098,43,F)(19155,42,F)	6-7-8-
