org.jhotdraw.draw.action.AbstractViewAction	[org.jhotdraw.draw.action.AbstractViewAction::org.jhotdraw.draw.DrawingEditor editor, org.jhotdraw.draw.action.AbstractViewAction::getView():org.jhotdraw.draw.DrawingView, org.jhotdraw.draw.action.AbstractViewAction::org.jhotdraw.draw.DrawingView view, org.jhotdraw.draw.action.AbstractViewAction::getDrawing():org.jhotdraw.draw.Drawing, org.jhotdraw.draw.action.AbstractViewAction::fireUndoableEditHappened(javax.swing.undo.UndoableEdit):void, org.jhotdraw.draw.action.AbstractViewAction::updateEnabledState():void]
org.jhotdraw.app.DefaultApplicationModel	[org.jhotdraw.app.DefaultApplicationModel::java.lang.String name, org.jhotdraw.app.DefaultApplicationModel::setName(java.lang.String):void, org.jhotdraw.app.DefaultApplicationModel::java.lang.String version, org.jhotdraw.app.DefaultApplicationModel::setVersion(java.lang.String):void, org.jhotdraw.app.DefaultApplicationModel::java.lang.String copyright, org.jhotdraw.app.DefaultApplicationModel::setCopyright(java.lang.String):void]
org.jhotdraw.app.DefaultApplicationModel	[org.jhotdraw.app.DefaultApplicationModel::java.lang.String name, org.jhotdraw.app.DefaultApplicationModel::setName(java.lang.String):void, org.jhotdraw.app.DefaultApplicationModel::java.lang.String version, org.jhotdraw.app.DefaultApplicationModel::setVersion(java.lang.String):void]
org.jhotdraw.draw.CreationTool	[org.jhotdraw.draw.CreationTool::java.util.Map<org.jhotdraw.draw.AttributeKey,java.lang.Object> attributes, org.jhotdraw.draw.CreationTool::createFigure():org.jhotdraw.draw.Figure, org.jhotdraw.draw.CreationTool::org.jhotdraw.draw.Figure prototype]
org.jhotdraw.draw.action.JPopupButton	[org.jhotdraw.draw.action.JPopupButton::java.awt.Font itemFont, org.jhotdraw.draw.action.JPopupButton::setItemFont(java.awt.Font):void, org.jhotdraw.draw.action.JPopupButton::updateFont(javax.swing.MenuElement):void]
nanoxml.XMLElement	[nanoxml.XMLElement::java.util.ArrayList children, nanoxml.XMLElement::java.lang.String contents, nanoxml.XMLElement::java.lang.String name, nanoxml.XMLElement::int parserLineNr, nanoxml.XMLElement::java.util.HashMap entities, nanoxml.XMLElement::resolveEntity(java.lang.StringBuffer):void, nanoxml.XMLElement::createElement():nanoxml.XMLElement, nanoxml.XMLElement::boolean ignoreWhitespace, nanoxml.XMLElement::boolean isEncodeUnicodeCharacters, nanoxml.XMLElement::writeEncoded(java.io.Writer, java.lang.String):void, nanoxml.XMLElement::scanString(java.lang.StringBuffer):void, nanoxml.XMLElement::skipComment():void, nanoxml.XMLElement::skipSpecialTag(int):void, nanoxml.XMLElement::char charReadTooMuch, nanoxml.XMLElement::scanPCData(java.lang.StringBuffer):void, nanoxml.XMLElement::scanIdentifier(java.lang.StringBuffer):void, nanoxml.XMLElement::checkCDATA(java.lang.StringBuffer):boolean, nanoxml.XMLElement::checkLiteral(java.lang.String):boolean, nanoxml.XMLElement::scanWhitespace():char, nanoxml.XMLElement::scanWhitespace(java.lang.StringBuffer):char, nanoxml.XMLElement::readChar():char, nanoxml.XMLElement::java.io.Reader reader, nanoxml.XMLElement::invalidValueSet(java.lang.String):nanoxml.XMLParseException, nanoxml.XMLElement::invalidValue(java.lang.String, java.lang.String):nanoxml.XMLParseException, nanoxml.XMLElement::unexpectedEndOfData():nanoxml.XMLParseException, nanoxml.XMLElement::syntaxError(java.lang.String):nanoxml.XMLParseException, nanoxml.XMLElement::expectedInput(java.lang.String):nanoxml.XMLParseException, nanoxml.XMLElement::unknownEntity(java.lang.String):nanoxml.XMLParseException, nanoxml.XMLElement::parseFromReader(java.io.Reader, int):void, nanoxml.XMLElement::scanElement(nanoxml.XMLElement):void, nanoxml.XMLElement::countChildren():int, nanoxml.XMLElement::iterateChildren():java.util.Iterator, nanoxml.XMLElement::getChildren():java.util.ArrayList, nanoxml.XMLElement::removeChild(nanoxml.XMLElement):void, nanoxml.XMLElement::write(java.io.Writer):void, nanoxml.XMLElement::print(java.io.PrintWriter, int):void, nanoxml.XMLElement::parseString(java.lang.String):void, nanoxml.XMLElement::parseString(java.lang.String, int, int, int):void, nanoxml.XMLElement::parseCharArray(char[], int, int, int):void, nanoxml.XMLElement::createElement(java.lang.String):nanoxml.XMLElement]
org.jhotdraw.samples.draw.DrawingPanel	[org.jhotdraw.samples.draw.DrawingPanel::org.jhotdraw.undo.UndoRedoManager undoManager, org.jhotdraw.samples.draw.DrawingPanel::org.jhotdraw.draw.DefaultDrawingView view, org.jhotdraw.samples.draw.DrawingPanel::javax.swing.JToolBar attributesToolbar, org.jhotdraw.samples.draw.DrawingPanel::javax.swing.JToolBar creationToolbar, org.jhotdraw.samples.draw.DrawingPanel::javax.swing.JPanel jPanel1, org.jhotdraw.samples.draw.DrawingPanel::javax.swing.JScrollPane scrollPane, org.jhotdraw.samples.draw.DrawingPanel::javax.swing.ButtonGroup toolButtonGroup, org.jhotdraw.samples.draw.DrawingPanel::initComponents():void, org.jhotdraw.samples.draw.DrawingPanel::setDrawing(org.jhotdraw.draw.Drawing):void]
org.jhotdraw.samples.net.NetPanel	[org.jhotdraw.samples.net.NetPanel::org.jhotdraw.undo.UndoRedoManager undoManager, org.jhotdraw.samples.net.NetPanel::org.jhotdraw.draw.DefaultDrawingView view, org.jhotdraw.samples.net.NetPanel::javax.swing.JToolBar attributesToolbar, org.jhotdraw.samples.net.NetPanel::javax.swing.JToolBar creationToolbar, org.jhotdraw.samples.net.NetPanel::javax.swing.JPanel jPanel1, org.jhotdraw.samples.net.NetPanel::javax.swing.JScrollPane scrollPane, org.jhotdraw.samples.net.NetPanel::javax.swing.ButtonGroup toolButtonGroup, org.jhotdraw.samples.net.NetPanel::initComponents():void, org.jhotdraw.samples.net.NetPanel::setDrawing(org.jhotdraw.draw.Drawing):void]
org.jhotdraw.samples.pert.PertPanel	[org.jhotdraw.samples.pert.PertPanel::org.jhotdraw.undo.UndoRedoManager undoManager, org.jhotdraw.samples.pert.PertPanel::org.jhotdraw.draw.DefaultDrawingView view, org.jhotdraw.samples.pert.PertPanel::javax.swing.JToolBar attributesToolbar, org.jhotdraw.samples.pert.PertPanel::javax.swing.JToolBar creationToolbar, org.jhotdraw.samples.pert.PertPanel::javax.swing.JPanel jPanel1, org.jhotdraw.samples.pert.PertPanel::javax.swing.JScrollPane scrollPane, org.jhotdraw.samples.pert.PertPanel::javax.swing.ButtonGroup toolButtonGroup, org.jhotdraw.samples.pert.PertPanel::initComponents():void, org.jhotdraw.samples.pert.PertPanel::setDrawing(org.jhotdraw.draw.Drawing):void]
org.jhotdraw.samples.svg.SVGPanel	[org.jhotdraw.samples.svg.SVGPanel::org.jhotdraw.undo.UndoRedoManager undoManager, org.jhotdraw.samples.svg.SVGPanel::org.jhotdraw.draw.DefaultDrawingView view, org.jhotdraw.samples.svg.SVGPanel::javax.swing.JToolBar attributesToolbar, org.jhotdraw.samples.svg.SVGPanel::javax.swing.JToolBar creationToolbar, org.jhotdraw.samples.svg.SVGPanel::javax.swing.JPanel jPanel1, org.jhotdraw.samples.svg.SVGPanel::javax.swing.JScrollPane scrollPane, org.jhotdraw.samples.svg.SVGPanel::javax.swing.ButtonGroup toolButtonGroup, org.jhotdraw.samples.svg.SVGPanel::initComponents():void, org.jhotdraw.samples.svg.SVGPanel::setDrawing(org.jhotdraw.draw.Drawing):void]
